Latitude,Longitude
24.853846153846153,52.34615384615385
27.62,49.72571428571428
26.01,55.38
25.86521739130435,54.065217391304344
27.246875,50.740625
28.576190476190476,50.333333333333336
26.293333333333333,53.22666666666667
28.33529411764706,49.0
26.25294117647059,50.57058823529412
26.370588235294118,51.88823529411765
